"x","cust_id","device_name","line","released","sex","pronouns","emoji_modifier","income","Population","age"
15949,"d517b76b-db6a-4a5d-9623-7d5ad34186a4","Run BE","Run",2020-11-20,"Male","he/him","U+1F3FE",65829,2731571,59.3753424657534
15950,"d517fa1f-c436-44bd-867b-ce813027d573","Run BE","Run",2020-11-20,"Male","he/him","U+1F3FB",85981,934243,30.7315068493151
15951,"d5187c56-ffe7-4f74-9ed2-01b0ea87950a","Run BE","Run",2020-11-20,"Male","he/him",NA,50227,1704694,62.0465753424658
15952,"d51a48ec-d738-492c-9cef-56740e691a3b","Run ON","Run",2021-12-04,"Female","she/her","U+1F3FF",50227,1704694,66.0849315068493
15953,"d51b43fb-48de-40a2-a70a-52d41d6ee960","Run 875","Run",2019-09-12,"Female","she/her","U+1F3FE",65829,2731571,58.7232876712329
15954,"d5275c01-1a83-4590-bee4-49f0b21d14d5","Advance","Advance",2020-08-20,"Female","she/her",NA,65829,2731571,60.4958904109589
15955,"d52a6360-2f44-4c44-b248-a7d51ed13125","Run ON","Run",2021-12-04,"Female","she/her","U+1F3FB",83018,721599,42.8904109589041
15956,"d52aa6c6-5f46-4647-bb27-0173db29b662","Advance 2","Advance",2021-07-08,"Female","she/her","U+1F3FC",105351,306233,43.413698630137
15957,"d52bf8e9-02fd-405a-97bb-3f5dbc190aea","Active Alpha","Active",2020-12-30,"Female","they/them","U+1F3FD",65829,2731571,25.7247174189685
15958,"d52ca030-1cb3-4b6c-b05e-6371db091dbd","Run BE","Run",2020-11-20,"Female","she/her","U+1F3FD",85981,934243,39.7945205479452
15959,"d532d890-a064-4ddb-ab37-481d16d662b8","Run BE","Run",2020-11-20,"Male","he/him","U+1F3FC",65829,2731571,43.5232876712329
15960,"d535ba03-f523-4648-9d0c-d645ffc3af19","Advance 2","Advance",2021-07-08,"Female","she/her","U+1F3FE",69024,536917,55.6575342465753
15961,"d53eef11-4822-43cf-82c5-914c9ca61378","Active Alpha","Active",2020-12-30,"Male","he/him","U+1F3FE",59881,531902,64.8657534246575
15962,"d5487563-44b1-415c-ad14-15d957712e56","Run ON","Run",2021-12-04,"Male","he/him",NA,65829,2731571,26.4575342465753
15963,"d548ef36-63a1-47fa-9f60-00d678e47f36","Run ON","Run",2021-12-04,"Male","she/her","U+1F3FB",65829,2731571,50.7123287671233
15964,"d54a7d37-e726-4bb8-881f-b11631b8de47","Run BE","Run",2020-11-20,"Female","she/her",NA,97334,1239220,63.0219178082192
15965,"d5568323-5d7f-40f9-815d-98b9b37d719b","Run ON","Run",2021-12-04,"Male","he/him","U+1F3FF",50227,1704694,41.3312747960177
15966,"d55d428a-fc4c-48f0-966b-a5ac422e20c0","Run BE","Run",2020-11-20,"Male","he/him","U+1F3FD",65829,2731571,45.0739726027397
15967,"d55fdcce-a738-4190-b384-b486c9e55a09","Active Alpha","Active",2020-12-30,"Male","he/him",NA,50227,1704694,90.5753424657534
15968,"d563b501-094d-4c6e-ba93-35bacc524e01","Run ON","Run",2021-12-04,"Female","she/her",NA,65829,2731571,46.558904109589
15969,"d56a12f9-d5e6-492d-a287-9fa72d8e67d8","Advance","Advance",2020-08-20,"Female","she/her","U+1F3FC",70216,422993,20.4684931506849
15970,"d56a3427-1a10-4661-bde7-f3fb2059180b","Advance 2","Advance",2021-07-08,"Female","she/her","U+1F3FD",65829,2731571,70.8301369863014
15971,"d56da01c-6024-455d-9b79-9d63c0e0379c","Run BE","Run",2020-11-20,"Female","she/her",NA,68402,705244,43.3178082191781
15972,"d577a307-4be8-4f9e-a68e-041e45f8d6dc","Active Alpha","Active",2020-12-30,"Female","she/her","U+1F3FB",65829,2731571,28.3671232876712
15973,"d5799fb3-aae3-4d97-a793-27d84a9490ff","Run BE","Run",2020-11-20,"Female","she/her","U+1F3FC",85981,934243,79.6219178082192
15974,"d57aaf7d-250c-4756-8ec1-37c4f0f4f1f6","Advance","Advance",2020-08-20,"Female","she/her","U+1F3FF",50227,1704694,91.6493150684932
15975,"d57be88d-ff72-4d0b-9997-00ceeae1e7de","Advance 2","Advance",2021-07-08,"Female","she/her","U+1F3FC",65829,2731571,44.9506849315068
15976,"d57fad76-469f-44f9-9f08-8ef2d711a3c7","Advance 2","Advance",2021-07-08,"Female","she/her","U+1F3FB",87225,932546,69.0246575342466
15977,"d584c06a-95e0-4fe9-8b9c-226076d2efa8","Advance","Advance",2020-08-20,"Female","she/her",NA,65327,631486,52.0246575342466
15978,"d586e7b8-edc9-42dc-96b6-3d77f4031319","Advance 2","Advance",2021-07-08,"Female","she/her","U+1F3FE",50227,1704694,35.3452054794521
15979,"d58cf1a9-cbc3-4384-aed9-c210bc402b82","Run BE","Run",2020-11-20,"Female","she/her",NA,65829,2731571,49.8640616812636
15980,"d58f264f-0a35-4e60-a1b8-e1ec3de3a21d","Active HR","Active",2019-10-13,"Male","he/him","U+1F3FE",65829,2731571,83.2191780821918
15981,"d58fd903-ce83-4815-8aaa-ec148f59eb32","Advance 2","Advance",2021-07-08,"Female","she/her","U+1F3FF",58626,239700,42.6712328767123
15982,"d596e96b-5cc7-4b26-9f6d-46b887bd828a","Advance 2","Advance",2021-07-08,"Female","she/her",NA,97334,1239220,68.7753424657534
15983,"d5994276-7454-476e-a5a2-5f8aed0d4757","Advance 2","Advance",2021-07-08,"Male","he/him","U+1F3FE",65829,2731571,58.4794520547945
15984,"d5996880-f261-4883-ac6d-28affa15a89d","Run BE","Run",2020-11-20,"Male","he/him",NA,69024,536917,53.0520547945206
15985,"d5999343-3c6a-4fe9-aedb-02a8ee57f826","Advance 2","Advance",2021-07-08,"Male","he/him","U+1F3FE",68402,705244,33.6099633206078
15986,"d599a26d-c7d3-4335-9b69-92476fa26231","Run ON","Run",2021-12-04,"Female","she/her","U+1F3FB",105351,306233,36.7397260273973
15987,"d5a79731-6dda-4cb1-9fe2-a4383c256735","Advance 2","Advance",2021-07-08,"Female","she/her","U+1F3FF",50227,1704694,37.320345834269
15988,"d5afd046-b057-4f13-b85b-d7fb29c4c742","Run BE","Run",2020-11-20,"Male","he/him","U+1F3FB",65829,2731571,59.3643835616438
15989,"d5b31ecd-5c22-4fd5-9adf-b33817e05fbb","Run BE","Run",2020-11-20,"Female","she/her","U+1F3FF",79001,246376,26.7452054794521
15990,"d5b433c1-cd13-403c-a233-9653b3980067","Run BE","Run",2020-11-20,"Male","he/him","U+1F3FF",65829,2731571,38.5561643835616
15991,"d5b78187-11e4-435c-8a66-02eae2628507","Run BE","Run",2020-11-20,"Male","he/him","U+1F3FE",55450,217188,54.0082191780822
15992,"d5b8e991-5608-41a6-8823-0e6c5a157820","Advance","Advance",2020-08-20,"Male","he/him","U+1F3FF",65829,2731571,41.4460288943783
15993,"d5bb9948-7d62-4ef4-bcfc-915fcab3a17e","iDOL","iDOL",2018-08-24,"Female","she/her",NA,97334,1239220,55.8958904109589
15994,"d5bd31e7-23db-45c0-ad72-dcb2092909fe","Advance 2","Advance",2021-07-08,"Female","she/her","U+1F3FC",65829,2731571,70.4109589041096
15995,"d5c25519-8812-4597-bc69-f860cb4e68a3","Run ON","Run",2021-12-04,"Female","she/her","U+1F3FC",85981,934243,60.4301369863014
15996,"d5c5aa3f-e2b3-4c85-84bb-3277d7197ffa","Advance 2","Advance",2021-07-08,"Female","she/her","U+1F3FF",65829,2731571,23.4438356164384
15997,"d5d27385-6360-4a6e-bb98-9f6d822de60b","Run ON","Run",2021-12-04,"Female","she/her","U+1F3FC",65829,2731571,69.2766299872745
15998,"d5d84045-705a-4d95-80e7-ebbd1a421c14","Run ON","Run",2021-12-04,"Female","she/her","U+1F3FC",97334,1239220,44.5671232876712
15999,"d5dad4ef-9fe7-4c82-88d4-2d961f1cad0a","Run ON","Run",2021-12-04,"Female","she/her",NA,65829,2731571,52.6328767123288
16000,"d5dd7db1-65a7-485b-a59a-d32812d5d1f8","Advance 2","Advance",2021-07-08,"Male","he/him",NA,70216,422993,35.4547945205479
16001,"d5dd8adc-18a9-43d9-8bdb-4ac5e127a76a","Active","Active",2019-10-13,"Female","she/her","U+1F3FC",65829,2731571,25.836739276892
16002,"d5dd9d4f-4465-40e9-9928-b2c8e86eee11","Run ON","Run",2021-12-04,"Female","she/her","U+1F3FE",50997,34755,59.8821917808219
16003,"d5e408ca-495e-4319-9864-b09472eac07f","Run BE","Run",2020-11-20,"Female","she/her","U+1F3FF",97334,1239220,35.5616438356164
16004,"d5e44450-aa46-40e3-96db-bd884a7f5ea5","Run BE","Run",2020-11-20,"Male","he/him",NA,85981,934243,23.9397260273973
16005,"d5e75499-b243-4a2b-b204-03bfec42b9ac","Advance 2","Advance",2021-07-08,"Female","she/her",NA,65829,2731571,89.027397260274
16006,"d5eb99c1-ec96-4adb-9e3d-63c6420d646c","Advance","Advance",2020-08-20,"Female","she/her","U+1F3FF",65829,2731571,27.2931506849315
16007,"d5edce61-d50e-42e3-96af-687fbdc7d26c","Advance 2","Advance",2021-07-08,"Intersex","they/them",NA,65829,2731571,30.6794520547945
16008,"d5edf270-834c-4ed6-8e14-9623b2b3bcf1","Run BE","Run",2020-11-20,"Male","he/him","U+1F3FC",65829,2731571,51.4493150684931
16009,"d5ee043a-dc2a-4e33-bf23-5175982ea3df","Advance 2","Advance",2021-07-08,"Female","she/her","U+1F3FF",50227,1704694,66.5260273972603
16010,"d5ee54c6-2c37-4460-a58e-e67e565527fb","Run ON","Run",2021-12-04,"Female","she/her","U+1F3FE",65829,2731571,40.9616438356164
16011,"d5eee383-dab2-4cde-b907-a203098d4669","Run ON","Run",2021-12-04,"Female","she/her",NA,50227,1704694,37.4023130473838
16012,"d5f10d7d-bed4-40c6-9904-bc78764e124b","Active Alpha","Active",2020-12-30,"Male","he/him","U+1F3FD",65829,2731571,71.6986301369863
16013,"d5f5d2cc-42d0-4b0b-8794-b73ab4bfcb05","Advance 2","Advance",2021-07-08,"Female","she/her",NA,65829,2731571,50.1150684931507
16014,"d5f821ab-05b5-42fa-9610-6a1ed66642b6","Advance","Advance",2020-08-20,"Male","he/him","U+1F3FD",69553,403131,67.2904109589041
16015,"d5fb22e7-d8ca-49e3-ba84-018adf36f8b2","Advance 2","Advance",2021-07-08,"Male","he/him",NA,50227,1704694,22.5205479452055
16016,"d5fe6db6-6a2f-4f93-880b-5f1345c505a8","Run BE","Run",2020-11-20,"Female","she/her","U+1F3FD",69553,403131,59.7945205479452
16017,"d601cd81-f223-4ac8-b00e-a89adaadadad","Active HR","Active",2019-10-13,"Female","she/her","U+1F3FC",77494,517887,28.9369863013699
16018,"d6027714-c9f3-499a-901f-c49f6d06a721","Advance 2","Advance",2021-07-08,"Female","she/her",NA,65829,2731571,63.2438356164384
16019,"d604a2f7-e4b0-4772-a9cf-22aea62f881e","Active HR","Active",2019-10-13,"Female","she/her",NA,69553,403131,35.1890410958904
16020,"d607a5ce-fa5d-4092-ad44-43c723366522","Advance 2","Advance",2021-07-08,"Female","she/her","U+1F3FB",65829,2731571,41.7465753424658
16021,"d6082621-b6e4-4bd9-ad5e-e87575d5724c","Advance 2","Advance",2021-07-08,"Female","she/her","U+1F3FF",52712,14250,32.5561643835616
16022,"d6087727-eaf5-4e3a-8077-a192c4b5bf73","Run BE","Run",2020-11-20,"Intersex","she/her",NA,65829,2731571,46.1397260273973
16023,"d60d7f50-d66d-40f2-a1ab-47c4767cb5a7","Advance 2","Advance",2021-07-08,"Male","he/him","U+1F3FE",85981,934243,37.6072310801707
16024,"d60eecaf-f620-4afd-8563-a2935c6c1100","Run BE","Run",2020-11-20,"Male","he/him","U+1F3FE",65829,2731571,33.7766299872745
16025,"d60f6146-5dee-4dc4-8bba-58dda84717b7","Run BE","Run",2020-11-20,"Male","he/him",NA,65829,2731571,77.5744441949248
16026,"d6104f5a-0d80-47e6-b7a2-4a9757dd3a5d","iDOL","iDOL",2018-08-24,"Male","he/him",NA,65829,2731571,32.3616438356164
16027,"d612fd05-15f3-4d3f-96f4-52ef81dc28ed","Run ON","Run",2021-12-04,"Male","he/him",NA,85981,934243,28.0684931506849
16028,"d61a8339-c2f5-4560-97f8-545147b13a3e","Active Alpha","Active",2020-12-30,"Male","he/him","U+1F3FD",59881,531902,62.7424657534247
16029,"d61ad90c-70ad-4b00-a4f9-5f6a84ccb46f","Run BE","Run",2020-11-20,"Female","she/her","U+1F3FE",65829,2731571,63.5534246575342
16030,"d61c51e6-1a3b-4278-8158-5a16cf6e8b42","Advance","Advance",2020-08-20,"Male","he/him","U+1F3FD",97334,1239220,51.9369863013699
16031,"d61d6078-efa9-4384-896e-ee0d53463e96","Run ON","Run",2021-12-04,"Male","he/him","U+1F3FF",50227,1704694,68.1479452054794
16032,"d627ba47-5606-4b0d-a7f3-c9571051ff71","Run ON","Run",2021-12-04,"Female","she/her",NA,85981,934243,51.2821917808219
16033,"d6316841-dafc-49c5-ac7a-5edc0b297087","Advance","Advance",2020-08-20,"Female","she/her",NA,65829,2731571,22.7561643835616
16034,"d634d405-09f6-4b96-ad1a-3ff95c32549d","Run BE","Run",2020-11-20,"Male","he/him","U+1F3FE",60800,30710,39.7534246575342
16035,"d634f755-60b9-459e-aa95-261f49f261ce","Advance 2","Advance",2021-07-08,"Female","she/her","U+1F3FF",65829,2731571,18.1780821917808
16036,"d637e3fa-67bf-4ff7-893f-2efd0abbffeb","Run BE","Run",2020-11-20,"Female","she/her","U+1F3FC",79001,246376,35.3780821917808
16037,"d63aab48-84a1-45c2-845f-d535927a24b4","Active Alpha","Active",2020-12-30,"Female","she/her","U+1F3FC",87290,593638,19.2657534246575
16038,"d63c6a57-4910-4f53-9209-395b087cbb55","Run BE","Run",2020-11-20,"Female","she/her","U+1F3FB",65829,2731571,45.5853731566734
16039,"d63e7b41-e1e1-4fa4-9fc7-6524a45db692","Advance 2","Advance",2021-07-08,"Female","she/her","U+1F3FC",65829,2731571,30.227397260274
16040,"d6441cac-713d-42c9-8f54-d58778a37175","Run BE","Run",2020-11-20,"Male","he/him",NA,97334,1239220,41.544389550116
16041,"d6458ed9-67f6-470c-8d92-129557544838","Advance","Advance",2020-08-20,"Female","she/her","U+1F3FB",89028,328966,24.9835616438356
16042,"d645ae43-40fa-4921-9419-2acbefbbb3bb","Run ON","Run",2021-12-04,"Male","he/him","U+1F3FB",65829,2731571,59.0602739726027
16043,"d648dc1d-2b2a-4a08-96ca-1f18cdd7d8a5","Run ON","Run",2021-12-04,"Male","he/him",NA,87225,932546,31.0493150684932
16044,"d64c88d7-19e1-4556-bb49-544c2022fccd","Advance 2","Advance",2021-07-08,"Female","she/her","U+1F3FF",50227,1704694,70.3424657534247
16045,"d651d20b-a687-4057-801e-547ee6622a32","Active","Active",2019-10-13,"Female","she/her",NA,58626,239700,75.9369863013699
16046,"d6521461-30e1-4d49-899d-e2fb9605c4b3","Advance 2","Advance",2021-07-08,"Female","she/her","U+1F3FE",50227,1704694,30.8876712328767
16047,"d6544b0a-f417-4711-ad03-d24b83076877","Advance","Advance",2020-08-20,"Female","she/her",NA,97334,1239220,53.7274496594056
16048,"d6565671-f08c-4954-8348-a6317445da63","Advance 2","Advance",2021-07-08,"Male","he/him","U+1F3FB",65829,2731571,47.1479452054795
16049,"d657b6a6-1d67-4ee2-8109-ac552b5b323b","Advance","Advance",2020-08-20,"Female","she/her","U+1F3FB",113666,193832,17.6673403697882
16050,"d659f1d6-e0d9-4708-b722-245ae6792a61","Advance 2","Advance",2021-07-08,"Female","she/her",NA,85981,934243,68.7534246575343
16051,"d65b9275-7c76-4dd6-a2a8-1212350659d9","Advance 2","Advance",2021-07-08,"Female","she/her","U+1F3FD",77904,141434,66.213698630137
16052,"d662ad14-7d60-4e16-a655-d43cb5e662f6","Advance","Advance",2020-08-20,"Male","he/him","U+1F3FD",65327,631486,65.3749906430122
16053,"d6635b9f-5da7-4740-962d-b5796ed4d88d","Advance 2","Advance",2021-07-08,"Male","he/him","U+1F3FF",50227,1704694,25.4296354517554
16054,"d667a113-9e9e-42cb-9310-dc733f4f1b9a","Advance 2","Advance",2021-07-08,"Male","he/him","U+1F3FC",70216,422993,36.6465753424658
16055,"d66a7e3d-2e1a-4c10-bc21-8234e9e6ef2d","Advance 2","Advance",2021-07-08,"Male","he/him",NA,65829,2731571,49.4132420091324
16056,"d66e5153-d4db-41c8-9ead-d5d01c0ff112","Active Alpha","Active",2020-12-30,"Female","she/her","U+1F3FD",65829,2731571,45.2465753424658
16057,"d66ea0ad-0584-4958-bf1a-ccf78d1103c1","Run BE","Run",2020-11-20,"Female","she/her","U+1F3FE",69553,403131,57.172602739726
16058,"d6722757-5275-4e7b-80cb-4852ed0fd763","Run BE","Run",2020-11-20,"Male","he/him","U+1F3FD",77494,517887,20.4438356164384
16059,"d67be31f-537b-47d2-9eb8-3f0f5f9451ac","Active Alpha","Active",2020-12-30,"Female","she/her","U+1F3FC",85981,934243,35.6630136986301
16060,"d67f8e3b-30d7-47e9-b491-225df85478a3","Run ON","Run",2021-12-04,"Female","she/her","U+1F3FB",85981,934243,70.6164383561644
16061,"d68526dd-0713-4f42-903c-8df474452891","Advance 2","Advance",2021-07-08,"Female","she/her","U+1F3FD",71582,20867,60.7287671232877
16062,"d6852df2-3ec4-42cb-a099-d09845610b3a","Active Alpha","Active",2020-12-30,"Male","he/him",NA,68703,276245,67.2191780821918
16063,"d6859d29-4482-4023-8985-156da04c0a81","Advance 2","Advance",2021-07-08,"Female","she/her","U+1F3FF",50227,1704694,32.2575342465753
16064,"d687d29c-cbd4-4916-8d7f-55acbbcfe45c","Run ON","Run",2021-12-04,"Female","she/her",NA,65829,2731571,45.7902911894603
16065,"d688878f-e40f-4a1f-8519-4c478d993b5c","Advance 2","Advance",2021-07-08,"Male","he/him",NA,50227,1704694,32.3616438356164
16066,"d68abd7e-744e-4ba4-9cd3-0879e28c3d35","Advance 2","Advance",2021-07-08,"Male","he/him","U+1F3FE",65829,2731571,28.841095890411
16067,"d6928803-fc8c-4edc-a53a-017b8099f3ff","Advance","Advance",2020-08-20,"Male","he/him","U+1F3FF",65829,2731571,43.4876712328767
16068,"d693b4a7-5bbb-4e6d-887c-9786b2633a98","Run ON","Run",2021-12-04,"Female","she/her","U+1F3FC",65829,2731571,40.3616438356164
16069,"d6944699-0277-4e7f-86d1-2a745b3a4e0c","Advance 2","Advance",2021-07-08,"Male","he/him",NA,68402,705244,68.9616438356164
16070,"d69a35d7-3988-41d6-9231-1d259aa89170","Active HR","Active",2019-10-13,"Male","he/him","U+1F3FC",92858,7235,91.4027397260274
16071,"d69ef034-bcf6-42ed-8566-ff8be0b092e9","Active Alpha","Active",2020-12-30,"Female","she/her","U+1F3FE",65829,2731571,69.158904109589
16072,"d6a3691f-3924-4538-adb9-1f27a9ab83b0","Advance","Advance",2020-08-20,"Female","she/her","U+1F3FD",65327,631486,46.7205479452055
16073,"d6a6949b-50f7-44d6-a8e5-630f2ac1cde4","Run ON","Run",2021-12-04,"Female","she/her",NA,77494,517887,65.9596900965641
16074,"d6a90b98-3ff5-482e-94e6-fc6113747eb3","Run BE","Run",2020-11-20,"Male","he/him","U+1F3FC",65829,2731571,68.5123287671233
16075,"d6aa6aad-3018-48eb-a405-4c22e4a9e99e","Active Alpha","Active",2020-12-30,"Female","she/her","U+1F3FB",85794,100418,72.041095890411
16076,"d6aafdd8-d35d-4ee5-bc76-83d3c4d39759","Advance 2","Advance",2021-07-08,"Female","she/her",NA,65829,2731571,43.2821917808219
16077,"d6ae181a-5b62-4343-b1a2-16addd7b5a00","Run 875","Run",2019-09-12,"Female","she/her",NA,85981,934243,50.8219178082192
16078,"d6aef92d-32d0-4a49-846f-d289a4a2cd55","Advance 2","Advance",2021-07-08,"Female","she/her",NA,65829,2731571,20.4821917808219
16079,"d6b5b096-2663-459b-a1e1-8e168691f3d7","Run ON","Run",2021-12-04,"Female","she/her","U+1F3FC",85981,934243,36.158904109589
16080,"d6b71454-dd7e-444d-b180-a9436ee07664","Advance","Advance",2020-08-20,"Male","he/him","U+1F3FE",65829,2731571,85.9979414626843
16081,"d6b9215a-2cf3-43df-a2f8-03dd045e66f1","Run 875","Run",2019-09-12,"Female","she/her","U+1F3FD",70216,422993,32.5972602739726
16082,"d6baf617-ccc3-4fe6-98da-acd9ae88e5d5","Active Alpha","Active",2020-12-30,"Female","she/her","U+1F3FF",65829,2731571,68.3534246575342
16083,"d6c26437-f1b8-4986-ba66-45bda04629e2","Run BE","Run",2020-11-20,"Male","he/him","U+1F3FF",65829,2731571,60.4
16084,"d6c485d8-5446-464e-9581-26337331b318","Advance 2","Advance",2021-07-08,"Male","he/him",NA,65829,2731571,55.8520547945205
16085,"d6c5ffc3-82a5-46f2-9095-ca78935af5d2","Run BE","Run",2020-11-20,"Female","she/her","U+1F3FC",69024,536917,58.1068493150685
16086,"d6c89511-31cb-4659-a38b-a94a4f980dae","Run ON","Run",2021-12-04,"Male","he/him","U+1F3FB",87225,932546,43.3972602739726
16087,"d6c9bec6-0c9c-488e-9698-ff7df464ba3c","Run BE","Run",2020-11-20,"Female","she/her","U+1F3FB",65829,2731571,55.0630136986301
16088,"d6ccf1a4-433c-425b-92cd-8b2fc3f999c9","Run ON","Run",2021-12-04,"Female","she/her","U+1F3FD",65829,2731571,53.2793622277117
16089,"d6ce01e1-da7d-4b45-9737-26c64a5ab34c","Run BE","Run",2020-11-20,"Male","he/him",NA,85981,934243,24.0575342465753
16090,"d6cf1c72-caf6-49b2-aa2a-455c69d18ea5","Advance 2","Advance",2021-07-08,"Female","she/her","U+1F3FC",87225,932546,47.8794520547945
16091,"d6e5754f-98f1-46d0-9e9c-3c59eac1cc73","Run ON","Run",2021-12-04,"Male","he/him","U+1F3FB",105351,306233,21.6356164383562
16092,"d6e9b7c2-ac3a-4cd8-846b-d837dc823aa3","Advance 2","Advance",2021-07-08,"Female","they/them","U+1F3FE",69024,536917,39.4246575342466
16093,"d6ec114b-1c9f-43df-842e-a0370c32029d","Advance 2","Advance",2021-07-08,"Male","he/him",NA,65829,2731571,35.1232876712329
16094,"d6ed28b8-7611-4913-a067-5014cd14e9bf","Advance 2","Advance",2021-07-08,"Male","he/him",NA,77494,517887,39.7972602739726
16095,"d6edab81-7053-47dc-ba04-6c7e68696978","Run BE","Run",2020-11-20,"Male","he/him","U+1F3FB",97334,1239220,26.0027397260274
16096,"d6eec7d8-4b82-4565-a41b-e54d5baf280c","Run BE","Run",2020-11-20,"Male","he/him","U+1F3FE",65327,631486,53.5662474736133
16097,"d6f130b4-d62d-43d0-8b68-13dff1c92aef","Advance","Advance",2020-08-20,"Male","he/him","U+1F3FD",67595,44008,36.7287671232877
16098,"d6f2f62d-740c-4d11-8cc0-006e4d380708","Advance 2","Advance",2021-07-08,"Female","she/her","U+1F3FF",65829,2731571,35.7123287671233
16099,"d6f546ad-3984-4770-9322-f5883f1fc82a","Active Alpha","Active",2020-12-30,"Female","she/her",NA,65829,2731571,71.427397260274
16100,"d6f58b51-296f-4094-b949-538fc7288cb0","Run ON","Run",2021-12-04,"Female","she/her","U+1F3FF",65829,2731571,20.958904109589
16101,"d6f84f69-5bba-4248-9dc7-55be9480f8c8","Advance 2","Advance",2021-07-08,"Female","she/her","U+1F3FB",65829,2731571,57.1287671232877
16102,"d6fa8cdf-2403-40d3-acfb-785e48c6ebfa","Run ON","Run",2021-12-04,"Female","she/her","U+1F3FB",97334,1239220,33.0328767123288
16103,"d6fbb943-fe46-4bad-a883-bf6724210785","Run ON","Run",2021-12-04,"Male","he/him",NA,87225,932546,49.7602365446515
16104,"d6fdcf1e-8c87-40d8-abc9-80ba9e105e05","Active HR","Active",2019-10-13,"Female","she/her",NA,65829,2731571,62.6712328767123
16105,"d6feb875-9878-4faa-a6c0-5f5f5030c340","Advance 2","Advance",2021-07-08,"Male","he/him","U+1F3FD",97334,1239220,42.8602739726027
16106,"d7043777-4fe3-4bac-b1ab-7c7d9b6cb606","Advance","Advance",2020-08-20,"Male","he/him","U+1F3FF",50227,1704694,34.1424657534247
16107,"d7055490-ad4b-4055-977b-ea255f189bba","Advance","Advance",2020-08-20,"Female","she/her",NA,50227,1704694,37.49247698181
16108,"d705b026-45d1-4b45-be8f-7299980286c5","Advance 2","Advance",2021-07-08,"Female","she/her","U+1F3FC",55450,217188,32.427397260274
16109,"d705dc33-4ec1-4c73-b423-32d51f8aa577","Advance 2","Advance",2021-07-08,"Female","she/her","U+1F3FE",97334,1239220,51.8301369863014
16110,"d708e8f8-56b3-45c3-b629-d542ef7bc4fc","Active HR","Active",2019-10-13,"Female","she/her",NA,65829,2731571,52.1452054794521
16111,"d7092c96-1b9f-4aab-a80d-ba9b65036ea6","Advance","Advance",2020-08-20,"Male","he/him","U+1F3FF",65829,2731571,60.0109589041096
16112,"d7099a9a-37f6-45bd-baa5-c3bc3ec6a77f","Run BE","Run",2020-11-20,"Female","she/her","U+1F3FC",65829,2731571,42.6958904109589
16113,"d70b6b16-eaad-4a2a-b9c0-478ad34152fb","Run BE","Run",2020-11-20,"Female","she/her","U+1F3FD",65829,2731571,57.716520697657
16114,"d70fe080-0461-4171-8afa-7b84161ba592","Advance","Advance",2020-08-20,"Female","she/her","U+1F3FC",50227,1704694,20.2246575342466
16115,"d7189db6-54c6-4a0c-8148-60bdc1f87844","Advance 2","Advance",2021-07-08,"Male","he/him",NA,50227,1704694,51.572602739726
16116,"d71a42a9-004c-44f4-837b-094febe9e30b","Run ON","Run",2021-12-04,"Male","he/him",NA,65327,631486,66.027397260274
16117,"d71d5811-5f4f-4f6e-9a30-4331eab30b4c","Run ON","Run",2021-12-04,"Female","she/her","U+1F3FE",65829,2731571,43.3479452054795
16118,"d71dd336-b42f-4850-9d06-0a0bf65d8f05","Advance 2","Advance",2021-07-08,"Male","he/him","U+1F3FC",87225,932546,51.6849315068493
16119,"d71df341-b535-4a81-b4ef-0d2c8e264be4","Advance 2","Advance",2021-07-08,"Female","she/her","U+1F3FC",97334,1239220,90.8328767123288
16120,"d723a4df-d229-448d-ac0e-4adeb82c32a8","Run BE","Run",2020-11-20,"Male","he/him","U+1F3FD",65327,631486,54.2383561643836
16121,"d73323d4-ff6b-49c5-8c2d-79cb7719d25f","Run ON","Run",2021-12-04,"Intersex","he/him","U+1F3FB",68402,705244,17.3012201512089
16122,"d7349c0b-4c65-494c-b9c4-309adb39b6cc","Advance 2","Advance",2021-07-08,"Male","he/him","U+1F3FD",50227,1704694,44.5150684931507
16123,"d73a5137-b07f-437b-a5fc-f66aa434f22f","Advance 2","Advance",2021-07-08,"Female","she/her","U+1F3FD",65327,631486,18.3205479452055
16124,"d73bb9e1-a78b-4b1a-8160-be927158c4cb","Advance","Advance",2020-08-20,"Female","she/her","U+1F3FE",65829,2731571,32.6630136986301
16125,"d755f082-b77c-4fa1-97dd-dff52cad2408","Run ON","Run",2021-12-04,"Female","she/her","U+1F3FF",50227,1704694,34.0520547945206
16126,"d7573df9-a01b-4103-87a4-6e51f6e25d87","Run BE","Run",2020-11-20,"Female","she/her","U+1F3FE",65829,2731571,52.4191780821918
16127,"d758d03e-37d4-4788-89d6-e0af4da4cf58","Advance 2","Advance",2021-07-08,"Male","he/him",NA,50227,1704694,48.0986301369863
16128,"d75b666c-261f-4c00-b3f4-6c138fb35b98","Run ON","Run",2021-12-04,"Male","he/him",NA,50227,1704694,56.6657534246575
16129,"d75c9a4c-1aa1-4908-a602-b46eb867b890","Advance","Advance",2020-08-20,"Female","they/them",NA,68402,705244,46.3835616438356
16130,"d75fcef4-b6b1-40fc-85d6-77793d5d267e","Run BE","Run",2020-11-20,"Male","he/him","U+1F3FC",85981,934243,69.8094168725204
16131,"d760dd46-01e4-49bc-923d-82b1c39a98db","Run BE","Run",2020-11-20,"Male","he/him","U+1F3FF",65829,2731571,42.1972602739726
